,PM2.5,Season,Dew,Humi,Pres,Temp,W_dir,W_speed,Prec,Prec_cum
2010-03-24 21:00:00,36.0,1,1.0,86.0,1027.0,3.0,NE,3.13,3.3,3.6
2010-03-24 22:00:00,22.0,1,1.0,93.0,1027.0,2.0,SE,4.02,0.8,4.4
2010-03-24 23:00:00,48.0,1,0.0,93.0,1027.0,1.0,SE,7.15,0.0,0.0
2010-03-25 00:00:00,52.0,1,0.0,86.0,1027.0,2.0,SE,10.28,0.0,0.0
2010-03-25 01:00:00,43.0,1,0.0,93.0,1028.0,1.0,SE,14.3,0.0,0.0
2010-03-25 02:00:00,44.0,1,-1.0,86.0,1028.0,1.0,SE,16.09,0.0,0.0
2010-03-25 03:00:00,51.0,1,-2.0,80.0,1028.0,1.0,SE,17.88,0.0,0.0
2010-03-25 04:00:00,69.0,1,-2.0,80.0,1027.0,1.0,SE,19.67,0.0,0.0
2010-03-25 05:00:00,54.0,1,-2.0,80.0,1028.0,1.0,NW,1.79,0.0,0.0
2010-03-25 06:00:00,10.0,1,-2.0,80.0,1029.0,1.0,NW,5.81,0.0,0.0
2010-03-25 07:00:00,12.0,1,-13.0,34.0,1029.0,1.0,NW,12.96,0.0,0.0
2010-03-25 08:00:00,10.0,1,-16.0,23.0,1030.0,3.0,NW,21.01,0.0,0.0
2010-03-25 09:00:00,9.0,1,-15.0,23.0,1030.0,4.0,NW,28.16,0.0,0.0
2010-03-25 10:00:00,12.0,1,-17.0,18.0,1030.0,5.0,NW,37.99,0.0,0.0
2010-03-25 11:00:00,12.0,1,-20.0,13.0,1029.0,6.0,NW,46.93,0.0,0.0
2010-03-25 12:00:00,18.0,1,-20.0,12.0,1028.0,7.0,NW,51.85,0.0,0.0
2010-03-25 13:00:00,16.0,1,-20.0,13.0,1027.0,6.0,cv,1.79,0.0,0.0
2010-03-25 14:00:00,20.0,1,-19.0,12.0,1025.0,8.0,NW,4.02,0.0,0.0
2010-03-25 15:00:00,20.0,1,-19.0,12.0,1023.0,8.0,NW,9.83,0.0,0.0
2010-03-25 16:00:00,18.0,1,-18.0,12.0,1022.0,9.0,NW,13.85,0.0,0.0
2010-03-25 17:00:00,30.0,1,-16.0,16.0,1022.0,8.0,SE,3.13,0.0,0.0
2010-03-25 18:00:00,27.0,1,-14.0,20.0,1021.0,7.0,SE,4.92,0.0,0.0
2010-03-25 19:00:00,29.0,1,-12.0,26.0,1022.0,6.0,cv,0.89,0.0,0.0
2010-03-25 20:00:00,33.0,1,-10.0,32.0,1023.0,5.0,SE,1.79,0.0,0.0
2010-03-25 21:00:00,34.0,1,-10.0,30.0,1023.0,6.0,cv,0.89,0.0,0.0
2010-03-25 22:00:00,59.0,1,-10.0,32.0,1023.0,5.0,cv,1.78,0.0,0.0
2010-03-25 23:00:00,63.0,1,-6.0,51.0,1023.0,3.0,cv,2.67,0.0,0.0
2010-03-26 00:00:00,67.0,1,-7.0,51.0,1023.0,2.0,SE,0.89,0.0,0.0
2010-03-26 01:00:00,62.0,1,-6.0,59.0,1023.0,1.0,cv,0.89,0.0,0.0
2010-03-26 02:00:00,72.0,1,-9.0,47.0,1023.0,1.0,NW,3.13,0.0,0.0
2010-03-26 03:00:00,48.0,1,-11.0,46.0,1022.0,-1.0,cv,0.45,0.0,0.0
2010-03-26 04:00:00,70.0,1,-7.0,63.0,1022.0,-1.0,cv,0.9,0.0,0.0
2010-03-26 05:00:00,57.0,1,-9.0,54.0,1022.0,-1.0,SE,0.89,0.0,0.0
2010-03-26 06:00:00,61.0,1,-8.0,63.0,1021.0,-2.0,cv,0.89,0.0,0.0
2010-03-26 07:00:00,38.0,1,-6.0,68.0,1021.0,-1.0,SE,0.89,0.0,0.0
2010-03-26 08:00:00,44.0,1,-7.0,47.0,1021.0,3.0,cv,0.89,0.0,0.0
2010-03-26 09:00:00,37.0,1,-14.0,22.0,1021.0,6.0,cv,1.78,0.0,0.0
2010-03-26 10:00:00,43.0,1,-17.0,15.0,1021.0,8.0,SE,3.13,0.0,0.0
2010-03-26 11:00:00,50.0,1,-18.0,12.0,1020.0,10.0,SE,7.15,0.0,0.0
2010-03-26 12:00:00,64.0,1,-17.0,12.0,1019.0,11.0,SE,12.96,0.0,0.0
2010-03-26 13:00:00,64.0,1,-15.0,13.0,1018.0,12.0,SE,17.88,0.0,0.0
2010-03-26 14:00:00,72.0,1,-14.0,12.0,1016.0,14.0,SE,22.8,0.0,0.0
2010-03-26 15:00:00,70.0,1,-14.0,12.0,1015.0,15.0,SE,26.82,0.0,0.0
2010-03-26 16:00:00,65.0,1,-12.0,14.0,1014.0,15.0,SE,31.74,0.0,0.0
2010-03-26 17:00:00,72.0,1,-13.0,13.0,1014.0,15.0,SE,36.66,0.0,0.0
2010-03-26 18:00:00,84.0,1,-11.0,17.0,1014.0,13.0,SE,39.79,0.0,0.0
2010-03-26 19:00:00,85.0,1,-8.0,25.0,1015.0,11.0,cv,0.89,0.0,0.0
2010-03-26 20:00:00,98.0,1,-8.0,31.0,1016.0,8.0,NW,1.79,0.0,0.0
2010-03-26 21:00:00,142.0,1,-8.0,33.0,1018.0,7.0,NE,3.13,0.0,0.0
2010-03-26 22:00:00,97.0,1,-9.0,33.0,1019.0,6.0,NW,4.02,0.0,0.0
2010-03-26 23:00:00,106.0,1,-10.0,35.0,1019.0,4.0,NW,7.15,0.0,0.0
2010-03-27 00:00:00,89.0,1,-8.0,44.0,1020.0,3.0,NW,10.28,0.0,0.0
2010-03-27 01:00:00,61.0,1,-10.0,28.0,1020.0,7.0,NE,4.02,0.0,0.0
2010-03-27 02:00:00,46.0,1,-11.0,24.0,1021.0,8.0,NE,8.94,0.0,0.0
2010-03-27 03:00:00,127.0,1,-11.0,26.0,1023.0,7.0,NE,10.73,0.0,0.0
2010-03-27 04:00:00,134.0,1,-4.0,55.0,1024.0,4.0,SE,4.92,0.0,0.0
2010-03-27 05:00:00,99.0,1,-4.0,64.0,1025.0,2.0,SE,8.94,0.0,0.0
2010-03-27 06:00:00,85.0,1,-7.0,55.0,1025.0,1.0,SE,12.07,0.0,0.0
2010-03-27 07:00:00,75.0,1,-8.0,47.0,1026.0,2.0,SE,13.86,0.0,0.0
2010-03-27 08:00:00,79.0,1,-9.0,40.0,1027.0,3.0,SE,16.99,0.0,0.0
2010-03-27 09:00:00,81.0,1,-10.0,35.0,1028.0,4.0,SE,21.01,0.0,0.0
2010-03-27 10:00:00,74.0,1,-9.0,33.0,1028.0,6.0,SE,24.14,0.0,0.0
2010-03-27 11:00:00,62.0,1,-10.0,26.0,1028.0,8.0,SE,28.16,0.0,0.0
2010-03-27 12:00:00,71.0,1,-10.0,26.0,1027.0,8.0,SE,31.29,0.0,0.0
2010-03-27 13:00:00,58.0,1,-10.0,24.0,1027.0,9.0,SE,35.31,0.0,0.0
2010-03-27 14:00:00,48.0,1,-10.0,24.0,1026.0,9.0,SE,39.33,0.0,0.0
2010-03-27 15:00:00,50.0,1,-9.0,23.0,1025.0,11.0,cv,3.13,0.0,0.0
2010-03-27 16:00:00,54.0,1,-10.0,23.0,1024.0,10.0,SE,3.13,0.0,0.0
2010-03-27 17:00:00,61.0,1,-9.0,25.0,1024.0,10.0,SE,6.26,0.0,0.0
2010-03-27 18:00:00,59.0,1,-8.0,31.0,1025.0,8.0,SE,9.39,0.0,0.0
2010-03-27 19:00:00,62.0,1,-7.0,36.0,1025.0,7.0,SE,12.52,0.0,0.0
2010-03-27 20:00:00,54.0,1,-7.0,41.0,1026.0,5.0,SE,17.44,0.0,0.0
2010-03-27 21:00:00,57.0,1,-8.0,41.0,1027.0,4.0,SE,20.57,0.0,0.0
2010-03-27 22:00:00,44.0,1,-8.0,44.0,1027.0,3.0,SE,24.59,0.0,0.0
2010-03-27 23:00:00,41.0,1,-8.0,47.0,1028.0,2.0,SE,28.61,0.0,0.0
2010-03-28 00:00:00,48.0,1,-8.0,47.0,1028.0,2.0,SE,30.4,0.0,0.0
2010-03-28 01:00:00,44.0,1,-7.0,55.0,1028.0,1.0,SE,32.19,0.0,0.0
2010-03-28 02:00:00,56.0,1,-7.0,59.0,1028.0,0.0,SE,33.98,0.0,0.0
2010-03-28 03:00:00,59.0,1,-7.0,63.0,1028.0,-1.0,cv,0.89,0.0,0.0
2010-03-28 04:00:00,67.0,1,-7.0,68.0,1028.0,-2.0,SE,0.89,0.0,0.0
2010-03-28 05:00:00,68.0,1,-6.0,74.0,1028.0,-2.0,NE,0.89,0.0,0.0
2010-03-28 06:00:00,99.0,1,-6.0,79.0,1028.0,-3.0,SE,0.89,0.0,0.0
2010-03-28 07:00:00,88.0,1,-5.0,74.0,1029.0,-1.0,cv,0.45,0.0,0.0
2010-03-28 08:00:00,74.0,1,-6.0,55.0,1029.0,2.0,SE,1.79,0.0,0.0
2010-03-28 09:00:00,86.0,1,-6.0,48.0,1030.0,4.0,NW,1.79,0.0,0.0
2010-03-28 10:00:00,93.0,1,-6.0,59.0,1030.0,5.0,NW,3.58,0.0,0.0
2010-03-28 11:00:00,96.0,1,-7.0,38.0,1029.0,6.0,NW,5.37,0.0,0.0
2010-03-28 12:00:00,120.0,1,-7.0,29.0,1027.0,10.0,cv,1.79,0.0,0.0
2010-03-28 13:00:00,99.0,1,-6.0,26.0,1026.0,13.0,cv,4.92,0.0,0.0
2010-03-28 14:00:00,100.0,1,-6.0,22.0,1025.0,15.0,SE,4.02,0.0,0.0
2010-03-28 15:00:00,63.0,1,-6.0,21.0,1024.0,16.0,SE,8.94,0.0,0.0
2010-03-28 16:00:00,57.0,1,-9.0,17.0,1023.0,16.0,SE,13.86,0.0,0.0
2010-03-28 17:00:00,46.0,1,-11.0,14.0,1023.0,16.0,SE,18.78,0.0,0.0
2010-03-28 18:00:00,48.0,1,-9.0,19.0,1023.0,14.0,SE,22.8,0.0,0.0
2010-03-28 19:00:00,60.0,1,-8.0,27.0,1023.0,10.0,SE,25.93,0.0,0.0
2010-03-28 20:00:00,57.0,1,-9.0,22.0,1024.0,12.0,SE,30.85,0.0,0.0
2010-03-28 21:00:00,72.0,1,-8.0,29.0,1024.0,9.0,SE,32.64,0.0,0.0
2010-03-28 22:00:00,82.0,1,-8.0,31.0,1025.0,8.0,SE,34.43,0.0,0.0
2010-03-28 23:00:00,92.0,1,-7.0,36.0,1025.0,7.0,SE,35.32,0.0,0.0
2010-03-29 00:00:00,100.0,1,-4.0,48.0,1025.0,6.0,SE,37.11,0.0,0.0
2010-03-29 01:00:00,117.0,1,-6.0,41.0,1025.0,6.0,SE,38.9,0.0,0.0
2010-03-29 02:00:00,129.0,1,-6.0,44.0,1025.0,5.0,SE,40.69,0.0,0.0
2010-03-29 03:00:00,132.0,1,-5.0,48.0,1024.0,5.0,SE,42.48,0.0,0.0
2010-03-29 04:00:00,142.0,1,-4.0,59.0,1024.0,3.0,SE,43.37,0.0,0.0
2010-03-29 05:00:00,147.0,1,-4.0,64.0,1024.0,2.0,cv,0.89,0.0,0.0
2010-03-29 06:00:00,169.0,1,-4.0,59.0,1025.0,3.0,cv,1.78,0.0,0.0
2010-03-29 07:00:00,208.0,1,-3.0,64.0,1025.0,3.0,NE,0.89,0.0,0.0
2010-03-29 08:00:00,198.0,1,-1.0,56.0,1025.0,7.0,SE,1.79,0.0,0.0
2010-03-29 09:00:00,203.0,1,-2.0,45.0,1025.0,9.0,SE,4.92,0.0,0.0
2010-03-29 10:00:00,218.0,1,-2.0,40.0,1025.0,11.0,SE,8.05,0.0,0.0
2010-03-29 11:00:00,220.0,1,-3.0,37.0,1025.0,11.0,SE,11.18,0.0,0.0
2010-03-29 12:00:00,222.0,1,-4.0,32.0,1024.0,12.0,SE,14.31,0.0,0.0
2010-03-29 13:00:00,237.0,1,-3.0,34.0,1024.0,12.0,cv,0.89,0.0,0.0
2010-03-29 14:00:00,245.0,1,-1.0,43.0,1023.0,11.0,cv,1.78,0.0,0.0
2010-03-29 15:00:00,260.0,1,3.0,61.0,1022.0,10.0,SE,4.02,0.0,0.0
2010-03-29 16:00:00,259.0,1,5.0,75.0,1022.0,9.0,SE,5.81,0.0,0.0
2010-03-29 17:00:00,275.0,1,5.0,81.0,1021.0,8.0,cv,0.89,0.0,0.0
2010-03-29 18:00:00,280.0,1,5.0,81.0,1021.0,8.0,NE,0.89,0.0,0.0
2010-03-29 19:00:00,296.0,1,5.0,81.0,1021.0,8.0,SE,1.79,0.0,0.0
2010-03-29 20:00:00,366.0,1,6.0,87.0,1022.0,8.0,SE,3.58,0.0,0.0
2010-03-29 21:00:00,317.0,1,6.0,87.0,1022.0,8.0,SE,4.47,0.6,0.6
2010-03-29 22:00:00,297.0,1,6.0,87.0,1022.0,8.0,NE,0.89,0.1,0.7
2010-03-29 23:00:00,288.0,1,6.0,87.0,1022.0,8.0,cv,0.89,0.0,0.0
2010-03-30 00:00:00,288.0,1,6.0,93.0,1021.0,7.0,SE,0.89,0.1,0.1
2010-03-30 01:00:00,254.0,1,6.0,93.0,1020.0,7.0,SE,2.68,0.0,0.0
2010-03-30 02:00:00,254.0,1,6.0,93.0,1020.0,7.0,SE,4.47,0.2,0.2
2010-03-30 03:00:00,248.0,1,6.0,93.0,1019.0,7.0,SE,6.26,0.0,0.0
2010-03-30 04:00:00,271.0,1,6.0,93.0,1018.0,7.0,SE,8.05,0.5,0.5
2010-03-30 05:00:00,,1,6.0,93.0,1018.0,7.0,SE,9.84,0.0,0.0
2010-03-30 06:00:00,,1,6.0,87.0,1018.0,8.0,SE,11.63,0.0,0.0
2010-03-30 07:00:00,,1,6.0,87.0,1018.0,8.0,SE,13.42,0.0,0.0
2010-03-30 08:00:00,,1,6.0,87.0,1019.0,8.0,SE,14.31,0.0,0.0
2010-03-30 09:00:00,,1,6.0,81.0,1018.0,9.0,SE,17.44,0.0,0.0
2010-03-30 10:00:00,,1,6.0,76.0,1018.0,10.0,SE,20.57,0.0,0.0
2010-03-30 11:00:00,,1,6.0,71.0,1018.0,11.0,SE,24.59,0.1,0.1
2010-03-30 12:00:00,195.0,1,6.0,76.0,1018.0,10.0,SE,26.38,0.0,0.0
2010-03-30 13:00:00,,1,7.0,81.0,1017.0,10.0,SE,28.17,0.0,0.0
2010-03-30 14:00:00,,1,7.0,81.0,1016.0,10.0,SE,29.06,0.5,0.5
2010-03-30 15:00:00,,1,7.0,81.0,1016.0,10.0,cv,1.79,0.2,0.7
2010-03-30 16:00:00,,1,7.0,87.0,1015.0,9.0,cv,2.68,0.5,1.2
2010-03-30 17:00:00,,1,7.0,87.0,1014.0,9.0,NE,0.89,0.1,1.3
2010-03-30 18:00:00,,1,7.0,87.0,1014.0,9.0,NE,1.78,0.5,1.8
2010-03-30 19:00:00,,1,7.0,93.0,1015.0,8.0,cv,0.89,1.1,2.9
2010-03-30 20:00:00,,1,7.0,93.0,1015.0,8.0,SE,0.89,0.1,3.0
2010-03-30 21:00:00,,1,7.0,93.0,1015.0,8.0,SE,1.78,0.0,0.0
2010-03-30 22:00:00,,1,7.0,93.0,1016.0,8.0,NE,0.89,0.0,0.0
2010-03-30 23:00:00,,1,8.0,93.0,1015.0,9.0,NW,3.13,0.0,0.0
2010-03-31 00:00:00,,1,7.0,93.0,1015.0,8.0,NW,4.92,0.0,0.0
2010-03-31 01:00:00,,1,7.0,93.0,1015.0,8.0,cv,0.45,0.0,0.0
2010-03-31 02:00:00,,1,6.0,93.0,1015.0,7.0,cv,1.34,0.0,0.0
2010-03-31 03:00:00,,1,6.0,93.0,1014.0,7.0,cv,2.23,0.0,0.0
2010-03-31 04:00:00,,1,6.0,93.0,1014.0,7.0,SE,0.89,0.0,0.0
2010-03-31 05:00:00,,1,5.0,87.0,1014.0,7.0,cv,0.45,0.0,0.0
2010-03-31 06:00:00,124.0,1,5.0,87.0,1014.0,7.0,cv,1.34,0.0,0.0
2010-03-31 07:00:00,129.0,1,6.0,87.0,1014.0,8.0,NW,1.79,0.0,0.0
2010-03-31 08:00:00,,1,5.0,75.0,1015.0,9.0,cv,0.89,0.0,0.0
2010-03-31 09:00:00,,1,7.0,81.0,1015.0,10.0,cv,1.78,0.0,0.0
2010-03-31 10:00:00,,1,7.0,71.0,1015.0,12.0,cv,2.67,0.0,0.0
2010-03-31 11:00:00,,1,7.0,71.0,1014.0,12.0,SE,1.79,0.0,0.0
2010-03-31 12:00:00,,1,7.0,66.0,1013.0,13.0,cv,0.89,0.0,0.0
2010-03-31 13:00:00,,1,6.0,54.0,1013.0,15.0,SE,1.79,0.0,0.0
2010-03-31 14:00:00,,1,6.0,51.0,1012.0,16.0,cv,0.89,0.0,0.0
2010-03-31 15:00:00,,1,4.0,44.0,1012.0,16.0,cv,1.78,0.0,0.0
2010-03-31 16:00:00,200.0,1,1.0,33.0,1012.0,17.0,NW,4.92,0.0,0.0
2010-03-31 17:00:00,187.0,1,-5.0,23.0,1012.0,16.0,NW,12.07,0.0,0.0
2010-03-31 18:00:00,149.0,1,-7.0,21.0,1013.0,15.0,NW,19.22,0.0,0.0
2010-03-31 19:00:00,113.0,1,-7.0,22.0,1014.0,14.0,NW,26.37,0.0,0.0
2010-03-31 20:00:00,85.0,1,-8.0,23.0,1016.0,12.0,NW,33.52,0.0,0.0
2010-03-31 21:00:00,71.0,1,-8.0,25.0,1017.0,11.0,NW,39.33,0.0,0.0
2010-03-31 22:00:00,42.0,1,-10.0,23.0,1018.0,10.0,NW,46.48,0.0,0.0
2010-03-31 23:00:00,31.0,1,-13.0,18.0,1020.0,10.0,NW,53.63,0.0,0.0
2010-04-01 00:00:00,39.0,1,-14.0,18.0,1021.0,9.0,NW,63.46,0.0,0.0
2010-04-01 01:00:00,49.0,1,-14.0,19.0,1021.0,8.0,NW,73.29,0.0,0.0
2010-04-01 02:00:00,35.0,1,-14.0,20.0,1021.0,7.0,NW,81.34,0.0,0.0
2010-04-01 03:00:00,31.0,1,-13.0,25.0,1021.0,5.0,NW,85.36,0.0,0.0
2010-04-01 04:00:00,26.0,1,-16.0,18.0,1021.0,6.0,NW,89.38,0.0,0.0
2010-04-01 05:00:00,24.0,1,-18.0,15.0,1021.0,6.0,NW,92.51,0.0,0.0
2010-04-01 06:00:00,22.0,1,-18.0,17.0,1022.0,5.0,NW,95.64,0.0,0.0
2010-04-01 07:00:00,30.0,1,-19.0,14.0,1023.0,6.0,NW,99.66,0.0,0.0
2010-04-01 08:00:00,25.0,1,-19.0,13.0,1023.0,7.0,NW,104.58,0.0,0.0
2010-04-01 09:00:00,21.0,1,-20.0,10.0,1023.0,9.0,NW,111.73,0.0,0.0
2010-04-01 10:00:00,,1,-18.0,12.0,1022.0,10.0,NW,120.67,0.0,0.0
2010-04-01 11:00:00,,1,-18.0,11.0,1021.0,11.0,NW,128.72,0.0,0.0
2010-04-01 12:00:00,35.0,1,-17.0,11.0,1020.0,12.0,NW,135.87,0.0,0.0
2010-04-01 13:00:00,31.0,1,-17.0,11.0,1020.0,12.0,NW,147.94,0.0,0.0
2010-04-01 14:00:00,15.0,1,-18.0,10.0,1019.0,12.0,NW,159.12,0.0,0.0
2010-04-01 15:00:00,16.0,1,-18.0,10.0,1018.0,12.0,NW,171.19,0.0,0.0
2010-04-01 16:00:00,18.0,1,-17.0,11.0,1018.0,12.0,NW,183.26,0.0,0.0
2010-04-01 17:00:00,15.0,1,-18.0,11.0,1018.0,11.0,NW,193.09,0.0,0.0
2010-04-01 18:00:00,17.0,1,-19.0,10.0,1017.0,11.0,NW,201.14,0.0,0.0
2010-04-01 19:00:00,24.0,1,-19.0,11.0,1018.0,10.0,NW,208.29,0.0,0.0
2010-04-01 20:00:00,20.0,1,-17.0,14.0,1019.0,9.0,NW,211.42,0.0,0.0
2010-04-01 21:00:00,54.0,1,-17.0,14.0,1019.0,9.0,NW,213.21,0.0,0.0
2010-04-01 22:00:00,39.0,1,-11.0,32.0,1019.0,4.0,cv,0.89,0.0,0.0
2010-04-01 23:00:00,27.0,1,-11.0,30.0,1018.0,5.0,cv,1.78,0.0,0.0
2010-04-02 00:00:00,52.0,1,-7.0,51.0,1018.0,2.0,SE,0.89,0.0,0.0
2010-04-02 01:00:00,41.0,1,-8.0,44.0,1018.0,3.0,cv,0.45,0.0,0.0
2010-04-02 02:00:00,35.0,1,-9.0,38.0,1018.0,4.0,NW,0.89,0.0,0.0
2010-04-02 03:00:00,44.0,1,-12.0,30.0,1019.0,4.0,NW,4.02,0.0,0.0
2010-04-02 04:00:00,45.0,1,-10.0,40.0,1019.0,2.0,NW,7.15,0.0,0.0
2010-04-02 05:00:00,40.0,1,-12.0,32.0,1019.0,3.0,NW,10.28,0.0,0.0
2010-04-02 06:00:00,27.0,1,-15.0,23.0,1019.0,4.0,NW,13.41,0.0,0.0
2010-04-02 07:00:00,27.0,1,-14.0,23.0,1020.0,5.0,NW,17.43,0.0,0.0
2010-04-02 08:00:00,21.0,1,-16.0,17.0,1021.0,7.0,NW,23.24,0.0,0.0
2010-04-02 09:00:00,14.0,1,-18.0,14.0,1022.0,7.0,NW,35.31,0.0,0.0
2010-04-02 10:00:00,14.0,1,-18.0,13.0,1022.0,8.0,NW,44.25,0.0,0.0
2010-04-02 11:00:00,17.0,1,-19.0,11.0,1022.0,9.0,NW,53.19,0.0,0.0
2010-04-02 12:00:00,13.0,1,-21.0,10.0,1022.0,9.0,NW,62.13,0.0,0.0
2010-04-02 13:00:00,17.0,1,-20.0,9.0,1021.0,11.0,NW,69.28,0.0,0.0
2010-04-02 14:00:00,16.0,1,-20.0,9.0,1021.0,11.0,NW,76.43,0.0,0.0
2010-04-02 15:00:00,18.0,1,-20.0,8.0,1020.0,12.0,NW,83.58,0.0,0.0
2010-04-02 16:00:00,12.0,1,-22.0,7.0,1020.0,12.0,NW,92.52,0.0,0.0
2010-04-02 17:00:00,12.0,1,-22.0,8.0,1020.0,11.0,NW,101.46,0.0,0.0
2010-04-02 18:00:00,21.0,1,-21.0,8.0,1020.0,11.0,NW,108.61,0.0,0.0
2010-04-02 19:00:00,30.0,1,-19.0,13.0,1021.0,7.0,NW,110.4,0.0,0.0
2010-04-02 20:00:00,69.0,1,-12.0,27.0,1021.0,5.0,SE,0.89,0.0,0.0
2010-04-02 21:00:00,77.0,1,-10.0,35.0,1022.0,4.0,SE,1.78,0.0,0.0
2010-04-02 22:00:00,49.0,1,-11.0,34.0,1022.0,3.0,SE,3.57,0.0,0.0
2010-04-02 23:00:00,48.0,1,-10.0,37.0,1022.0,3.0,SE,5.36,0.0,0.0
2010-04-03 00:00:00,53.0,1,-8.0,54.0,1022.0,0.0,NW,1.79,0.0,0.0
2010-04-03 01:00:00,52.0,1,-9.0,50.0,1022.0,0.0,cv,0.89,0.0,0.0
2010-04-03 02:00:00,53.0,1,-7.0,63.0,1022.0,-1.0,cv,1.78,0.0,0.0
2010-04-03 03:00:00,58.0,1,-12.0,37.0,1022.0,1.0,cv,2.67,0.0,0.0
2010-04-03 04:00:00,56.0,1,-9.0,50.0,1022.0,0.0,cv,3.12,0.0,0.0
2010-04-03 05:00:00,60.0,1,-11.0,43.0,1022.0,0.0,cv,4.01,0.0,0.0
2010-04-03 06:00:00,100.0,1,-10.0,50.0,1022.0,-1.0,cv,4.46,0.0,0.0
2010-04-03 07:00:00,133.0,1,-7.0,59.0,1022.0,0.0,cv,5.35,0.0,0.0
2010-04-03 08:00:00,138.0,1,-9.0,38.0,1022.0,4.0,SE,1.79,0.0,0.0
2010-04-03 09:00:00,67.0,1,-9.0,28.0,1021.0,8.0,SE,4.92,0.0,0.0
2010-04-03 10:00:00,59.0,1,-11.0,21.0,1021.0,10.0,SE,8.05,0.0,0.0
2010-04-03 11:00:00,82.0,1,-11.0,20.0,1019.0,11.0,SE,12.07,0.0,0.0
2010-04-03 12:00:00,89.0,1,-12.0,16.0,1018.0,13.0,SE,16.99,0.0,0.0
2010-04-03 13:00:00,110.0,1,-11.0,17.0,1016.0,13.0,SE,21.91,0.0,0.0
2010-04-03 14:00:00,128.0,1,-8.0,22.0,1015.0,13.0,SE,25.93,0.0,0.0
2010-04-03 15:00:00,132.0,1,-7.0,21.0,1013.0,15.0,SE,29.06,0.0,0.0
2010-04-03 16:00:00,136.0,1,-5.0,23.0,1012.0,16.0,SE,33.98,0.0,0.0
2010-04-03 17:00:00,132.0,1,-4.0,26.0,1011.0,15.0,SE,38.9,0.0,0.0
2010-04-03 18:00:00,119.0,1,-4.0,30.0,1011.0,13.0,SE,42.03,0.0,0.0
2010-04-03 19:00:00,131.0,1,-4.0,32.0,1010.0,12.0,SE,45.16,0.0,0.0
2010-04-03 20:00:00,161.0,1,-4.0,30.0,1010.0,13.0,SE,49.18,0.0,0.0
2010-04-03 21:00:00,168.0,1,-2.0,37.0,1010.0,12.0,SE,53.2,0.0,0.0
2010-04-03 22:00:00,164.0,1,-2.0,37.0,1011.0,12.0,SE,57.22,0.0,0.0
2010-04-03 23:00:00,184.0,1,-2.0,40.0,1010.0,11.0,SE,62.14,0.0,0.0
2010-04-04 00:00:00,178.0,1,-1.0,46.0,1010.0,10.0,cv,0.89,0.0,0.0
2010-04-04 01:00:00,194.0,1,-1.0,49.0,1010.0,9.0,NE,1.79,0.0,0.0
2010-04-04 02:00:00,206.0,1,-1.0,56.0,1010.0,7.0,SE,0.89,0.0,0.0
2010-04-04 03:00:00,191.0,1,-1.0,52.0,1010.0,8.0,NE,0.89,0.0,0.0
2010-04-04 04:00:00,180.0,1,-1.0,56.0,1010.0,7.0,cv,0.89,0.0,0.0
2010-04-04 05:00:00,200.0,1,-1.0,60.0,1010.0,6.0,cv,1.78,0.0,0.0
2010-04-04 06:00:00,170.0,1,0.0,70.0,1010.0,5.0,NW,3.13,0.0,0.0
2010-04-04 07:00:00,197.0,1,0.0,60.0,1011.0,7.0,NW,4.92,0.0,0.0
2010-04-04 08:00:00,184.0,1,1.0,50.0,1011.0,11.0,NE,1.79,0.0,0.0
2010-04-04 09:00:00,167.0,1,0.0,40.0,1012.0,13.0,NE,4.92,0.0,0.0
2010-04-04 10:00:00,111.0,1,-3.0,26.0,1011.0,16.0,NE,8.94,0.0,0.0
2010-04-04 11:00:00,92.0,1,-8.0,17.0,1011.0,17.0,cv,1.79,0.0,0.0
2010-04-04 12:00:00,44.0,1,-8.0,15.0,1010.0,19.0,NW,4.02,0.0,0.0
2010-04-04 13:00:00,41.0,1,-11.0,11.0,1009.0,20.0,NW,7.15,0.0,0.0
2010-04-04 14:00:00,34.0,1,-13.0,9.0,1009.0,21.0,cv,1.79,0.0,0.0
2010-04-04 15:00:00,27.0,1,-11.0,10.0,1008.0,21.0,SE,1.79,0.0,0.0
2010-04-04 16:00:00,32.0,1,-11.0,10.0,1008.0,22.0,SE,3.58,0.0,0.0
2010-04-04 17:00:00,43.0,1,-13.0,9.0,1007.0,21.0,SE,6.71,0.0,0.0
2010-04-04 18:00:00,61.0,1,-10.0,12.0,1008.0,20.0,SE,10.73,0.0,0.0
2010-04-04 19:00:00,70.0,1,-11.0,14.0,1008.0,16.0,SE,14.75,0.0,0.0
2010-04-04 20:00:00,87.0,1,-8.0,20.0,1009.0,14.0,SE,16.54,0.0,0.0
2010-04-04 21:00:00,98.0,1,-7.0,21.0,1009.0,15.0,SE,19.67,0.0,0.0
2010-04-04 22:00:00,173.0,1,2.0,44.0,1010.0,14.0,SE,24.59,0.0,0.0
2010-04-04 23:00:00,199.0,1,2.0,47.0,1010.0,13.0,SE,28.61,0.0,0.0
2010-04-05 00:00:00,177.0,1,2.0,50.0,1010.0,12.0,SE,31.74,0.0,0.0
2010-04-05 01:00:00,169.0,1,1.0,50.0,1011.0,11.0,SE,34.87,0.0,0.0
2010-04-05 02:00:00,187.0,1,1.0,50.0,1011.0,11.0,SE,39.79,0.0,0.0
2010-04-05 03:00:00,166.0,1,0.0,49.0,1012.0,10.0,cv,0.89,0.0,0.0
